-70.404301,-23.644633,-2.000000
-70.403594,-23.644019,-2.000000
-70.402721,-23.643685,-2.000000
-70.402507,-23.643021,-2.000000
-70.401900,-23.642585,-2.000000
-70.401249,-23.642360,-2.000000
-70.400491,-23.642519,-2.000000
-70.400162,-23.643203,-2.000000
-70.399675,-23.643634,-2.000000
-70.399021,-23.643987,-2.000000
-70.398885,-23.643829,-2.000000
-70.398206,-23.643762,-2.000000
-70.398156,-23.643135,-2.000000
-70.398821,-23.642488,-2.000000
-70.398271,-23.642790,-2.000000
-70.397574,-23.643010,-2.000000
-70.396967,-23.642374,-2.000000
-70.397061,-23.641601,-2.000000
-70.397812,-23.641093,-2.000000
-70.398575,-23.640589,-2.000000
-70.398955,-23.641338,-2.000000
-70.398964,-23.640929,-2.000000
-70.398501,-23.640377,-2.000000
-70.398167,-23.639714,-2.000000
-70.397744,-23.638995,-2.000000
-70.397305,-23.638255,-2.000000
-70.397522,-23.637835,-2.000000
-70.397148,-23.637263,-2.000000
-70.397294,-23.636465,-2.000000
-70.397125,-23.635665,-2.000000
-70.396898,-23.634859,-2.000000
-70.396260,-23.634272,-2.000000
-70.396297,-23.633431,-2.000000
-70.396265,-23.632573,-2.000000
-70.396487,-23.631745,-2.000000
-70.396993,-23.631070,-2.000000
-70.396971,-23.630282,-2.000000
-70.397004,-23.629471,-2.000000
-70.397076,-23.628624,-2.000000
-70.397126,-23.627778,-2.000000
-70.397418,-23.627116,-2.000000
-70.397813,-23.626455,-2.000000
-70.397968,-23.625689,-2.000000
-70.397537,-23.625192,-2.000000
-70.396984,-23.625446,-2.000000
-70.396450,-23.625074,-2.000000
-70.396230,-23.624832,-2.000000
-70.396109,-23.624014,-2.000000
-70.396189,-23.623172,-2.000000
-70.396152,-23.622574,-2.000000
-70.395871,-23.622063,-2.000000
-70.395692,-23.621498,-2.000000
-70.395180,-23.620989,-2.000000
-70.394409,-23.620731,-2.000000
-70.393722,-23.620609,-2.000000
-70.393238,-23.619920,-2.000000
-70.392948,-23.619136,-2.000000
-70.392712,-23.618330,-2.000000
-70.392957,-23.617795,-2.000000
-70.393335,-23.617109,-2.000000
-70.393579,-23.616336,-2.000000
-70.393503,-23.615514,-2.000000
-70.393321,-23.614719,-2.000000
-70.392865,-23.614093,-2.000000
-70.392699,-23.613673,-2.000000
-70.397419,-23.623036,-2.000000
-70.397516,-23.623713,-2.000000
-70.397783,-23.623204,-2.000000
-70.397425,-23.623024,-2.000000
-70.397419,-23.623036,-2.000000
-70.398022,-23.626384,-2.000000
-70.398281,-23.626975,-2.000000
-70.398381,-23.626342,-2.000000
-70.398022,-23.626384,-2.000000
-70.398405,-23.638511,-2.000000
-70.398392,-23.639022,-2.000000
-70.398405,-23.638511,-2.000000
